laptop_id,name,price,original_price,discount_pct,status,delivery_location,seller,seller_shipping_speed,seller_quality-score,customer_rating,seller_score,seller's_followers,brand,model,ram,storage,storage_unit,processor,os,display,rating_score,value_for_money,price_diff,price_range
317462659,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Windows 11 Pro Laptop (6 Months WRTY)",31500.0,40000.0,21%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH GENERAL SUPPLIES,Good,Excellent,Unknown,94%,14.0,HP,Refurbished,16GB,16.0,GB,Ryzen 5,Windows 11,14.0,1.0,31500.0,8500.0,Mid
325665035,HP Refurbished EliteBook 820 G3-Intel Core I5 (6th Gen)-8GB RAM-256GB SSD-WIN 10-Silver,18999.0,25000.0,24%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES SHOP,Good,Excellent,Good,90%,76.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,4749.75,6001.0,Low
9561240,"HP Refurbished Elitebook Laptop Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad",26000.0,19999.0,7%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,HP,Refurbished,8GB,8.0,GB,,Windows 11,14.0,3.0,8666.666666666666,-6001.0,Mid
9571502,"HP HP 840 G1 Intel Core i5 8GB RAM, 750GB Hard Disk Refurbished Laptop 14'' Inches Screen Display,Laptop,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Free Wireless Mouse+ Extension",26000.0,22000.0,9%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,HP,HP,8GB,8.0,GB,i5,Windows 11,14.0,2.0,13000.0,-4000.0,Mid
325673237,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 8GB DDR4  Windows 11 pro 64 bit office 2021 activated Hard drive- 512GB SSD Display-14""  FH Color- SILVER",29449.0,38000.0,23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,8GB,8.0,GB,i5,Windows 11,14.0,2.0,14724.5,8551.0,Mid
326514298,Notebooks,26000.0,26000.0,,,,,,,Unknown,,,Notebooks,,8GB,8.0,,,,14.0,1.0,26000.0,0.0,Mid
9558976,"HP Elitebook 8GB RAM 500GB HDD Core i5-6th Gen Laptop 12.5'' Display 820 G3 Refurbished Laptop,Bluetooth, Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger + Wireless Mouse,Mousepad + Extension",26000.0,25000.0,8%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,HP,Elitebook,8GB,8.0,GB,i5,Windows 11,14.0,2.0,13000.0,-1000.0,Mid
325336832,Microsoft Surface Pro 4 1724 Tablet Intel Core I5-6300U 6th Gen 2.4 GHz 8GB Ram 256GB SSD Windows 11 Pro (Refurbished),40000.0,40000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Hillmarc,Excellent,Excellent,Excellent,100%,5.0,Microsoft,Surface,8GB,8.0,GB,,Windows 11,14.0,5.0,8000.0,0.0,High
325840634,"Lenovo Refurbished X390 Yoga Core I5 TOUCHSCREEN X360 8th Gen 16GB +256GB SSD 13.3"" FHD X360 +Stylus Pen (6 Months WRTY)",30899.0,35000.0,12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113.0,Lenovo,Refurbished,16GB,16.0,GB,,,14.0,2.0,15449.5,4101.0,Mid
280094219,"HP Refurbished EliteBook 840 G1 Core I5 500GB HDD 4GB RAM 14""INCHES ''TOUCHSCREEN'' (6 Months WRTY)",17999.0,24000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113.0,HP,Refurbished,500GB,500.0,GB,,,14.0,2.0,8999.5,6001.0,Low
308037412,HP REFURBISHED Probook 640 G3 14 Inch Display Intel(R)Core(TM) I5 7th Generation 16 GB RAM 256 GB SSD Windows 10 Pro DDR4 With Backlit Keyboard,28999.0,34800.0,17%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,Unknown,50%,16.0,HP,REFURBISHED,16GB,16.0,GB,,Windows 10,14.0,1.0,28999.0,5801.0,Mid
161827111,"HP Elitebook 10GB RAM 500GB HDD Refurbished Core I5  14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",19999.0,25000.0,20%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,HP,Elitebook,10GB,10.0,GB,,Windows 11,14.0,3.0,6666.333333333333,5001.0,Low
306500096,"HP Refurbished Elitebook 820 G3 6th Gen , Corei5, 8GB RAM-SSD 256GB -12.5"", Sliver",21999.0,32500.0,32%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,HP,Refurbished,8GB,8.0,GB,i5,,14.0,3.0,7333.0,10501.0,Mid
325266718,HP  EliteBook 840 G4 Core I5-7th Gen Touchscreen 8GB RAM 256GB SSD-Refurbished-14-Inches-Win 10 (6 Months WRTY),24999.0,30000.0,17%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9.0,HP,EliteBook,8GB,8.0,GB,,,14.0,5.0,4999.8,5001.0,Mid
325972977,"HP Refurbished Elitebook 820 Core I5, 8GB RAM 256GB SSD -12.5"", Black, 6 Months warranty.",15800.0,45000.0,65%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TechNestKE,Good,Excellent,Excellent,94%,1.0,HP,Refurbished,8GB,8.0,GB,,,14.0,5.0,3160.0,29200.0,Low
315039112,"DELL Super Clean Refurbished Latitude 7480 Laptop – Intel Core i7, 8GB RAM, 256GB SSD – 14-inch Business Laptop, 7th Generation, Touchscreen",29500.0,32000.0,8%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,DELL,Super,8GB,8.0,GB,i7,,14.0,4.0,7375.0,2500.0,Mid
318671915,"Lenovo-ThinkPad X270 INTEL CORE i5 Refurbished-8GB RAM 256GB SSD Windows 11 pro 6Months Warranty,Fast ,Affordable student laptop,Activated Microsoft Office,Windows 11 PRO",19999.0,29000.0,31%,7 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Trudy Comps,Good,Excellent,Unknown,90%,4.0,Lenovo-ThinkPad,X270,8GB,8.0,GB,i5,Windows 11,14.0,1.0,19999.0,9001.0,Low
326246945,"Apple Refurbished 8GB RAM, 256GB SSD MacBook Pro 13"" ( 2012) 2.5GHz Core I5 Laptop Macbook Operating System Installed, Office Installed,Free Bag + Charger",20000.0,46000.0,57%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,Apple,Refurbished,8GB,8.0,GB,,Mac,14.0,3.0,6666.666666666667,26000.0,Low
1022561,"Lenovo Lenovo ThinkPad X240/X250 Laptop 8GB RAM, 256GB SSD  Intel Core I5 Refurbished Laptop,Windows 11 PRO Activated, Office & Basic Software Installed, + Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension. 6 months Warranty.",19999.0,20999.0,5%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,Lenovo,Lenovo,8GB,8.0,GB,,Windows 11,14.0,3.0,6666.333333333333,1000.0,Low
250881509,"HP Refurbished EliteBook 840 G4,Intel Core I5 7th Generation 8GB RAM 256GB SSD Storage 14 Inches Silver",22999.0,40000.0,43%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,5749.75,17001.0,Mid
325308717,"HP Refurbished EX-UK ZBook 14u G6 14"" Mobile Workstation, Intel Core i5-8265U, 16 GB RAM, 256 GB SSD, Windows 11 Pro,",34000.0,34000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,4.0,8500.0,0.0,Mid
325033187,"HP  Refurbished EX-UK EliteBook x360 830 G6 Multi-Touch 2-in-1 Notebook, 13.3"" FHD Touchscreen, 1.9 GHz Intel Core i7-8665U, 16GB RAM 512GB SSD, Windows 11 pro + Laptop Stand",42749.0,50000.0,15%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lola Tech,Good,Excellent,Average,84%,4.0,HP,Refurbished,16GB,16.0,GB,i7,Windows 11,14.0,3.0,14249.666666666666,7251.0,High
325704392,"HP Refurbished EX-UK EliteBook 845 G7 Business Laptop – 14"" FHD Display, AMD Ryzen 5 PRO 4650U (6 Cores, up to 4.0GHz), 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, Webcam, Windows 11 Pro",34999.0,34999.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,16GB,16.0,GB,Ryzen 5,Windows 11,14.0,4.0,8749.75,0.0,Mid
282361104,DELL  Latitude 7400 Intel Core i7 8th Gen 16GB RAM 512GB SSD 14 Inches HD refurbishedDisplay,39999.0,63000.0,37%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23.0,DELL,Latitude,16GB,16.0,GB,i7,,14.0,5.0,7999.8,23001.0,High
288284506,"Lenovo Renewed Thinkpad T460 Core I5 8GB Ram 256GB SSD, 6th Generation 14 Inch",20399.0,28000.0,27%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79.0,Lenovo,Renewed,8GB,8.0,GB,,,14.0,4.0,5099.75,7601.0,Mid
9412164,Lenovo  ThinkPad X270 Intel Core I5-Refurbished-8GB RAM 256GB SSD Windows 10 Pro Laptop,26000.0,26000.0,35%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,Lenovo,ThinkPad,8GB,8.0,GB,,Windows 10,14.0,3.0,8666.666666666666,0.0,Mid
325989739,"Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 256 GB SSD 12.5'' Black, 3 Months WRTY Windows 11 pro installed Office 2021 activated + Wireless mouse",16149.0,20000.0,19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,Lenovo,Refurbished,8GB,8.0,GB,,Windows 11,14.0,2.0,8074.5,3851.0,Low
325696378,HP EliteBook 830 G5 Core I5 8th generation 8GB 256GB -Refurbished-13.3inch Silver 6moths warranty +laptop bag,26125.0,56000.0,53%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Suitech,Excellent,Excellent,Good,94%,5.0,HP,EliteBook,8GB,8.0,GB,,,13.3,4.0,6531.25,29875.0,Mid
326136275,"Lenovo Refurbished X390 Yoga Core I5 TOUCHSCREEN X360  8GB RAM 256GB SSD 13.3"" FHD X360 Win 11  English keyboard+ Free Wireless Mouse",28000.0,32000.0,13%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pikhub,Excellent,Very Poor,Excellent,66%,3.0,Lenovo,Refurbished,8GB,8.0,GB,,,14.0,5.0,5600.0,4000.0,Mid
8348742,"HP Elitebook 840 G5 Core I7 16gb  RAM, 512gb 8th Generation Refurbished Windows 10, 6 Months WRTY",26000.0,50000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCT CENTER,Excellent,Very Poor,Excellent,64%,30.0,HP,Elitebook,8GB,8.0,,,Windows 10,14.0,5.0,5200.0,24000.0,Mid
250902003,"HP Refurbished Elitebook 820 G3 6th Generation ,Intel Core I7 , 16GB RAM-SSD 512GB -12.5"", Silver",26999.0,40000.0,33%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52.0,HP,Refurbished,16GB,16.0,GB,,,14.0,4.0,6749.75,13001.0,Mid
325763410,"Lenovo  ThinkPad X280 Intel Core i5 Touchscreen 8th generation 8GB RAM 256GB SSD 12.5"" FHD IPS Display Refurbished Windows 11 Pro 64bit Office 2021",22800.0,30000.0,24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,Windows 11,14.0,2.0,11400.0,7200.0,Mid
326017411,"HP  Refurbished EliteBook 840 G7 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (10th Gen) i5-1035G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - Intel Iris Xe Graphics",34000.0,36000.0,6%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Alma Tech Savvy Solution Limited,,,Unknown,,3.0,HP,Refurbished,8GB,8.0,GB,i5,Windows 11,14.0,1.0,34000.0,2000.0,Mid
325444869,"HP Elitebook 820 Core i7, 8GB RAM 256GB SSD -12.5"", Black, Refurbished , 6 Months WRTY",17499.0,29000.0,40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361.0,HP,Elitebook,8GB,8.0,GB,i7,,14.0,3.0,5833.0,11501.0,Low
313102618,"DELL Refurbished Laptop Latitude 7400 x360 Notebook 8th Gen Intel i5-8350U 8GB DDR4 RAM 256GB SSD 14"" Touchscreen Bluetooth Webcam WiFi Integrated Intel UHD 620",36500.0,40000.0,9%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,DELL,Refurbished,8GB,8.0,GB,i5,,14.0,4.0,9125.0,3500.0,High
1813969,"Refurbished EliteBook 820, Intel Core I5,  Slim Model , 500HDD, 4GB RAM , Black- 12.5""",16299.0,29999.0,46%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Betty Tech Computers,Good,Very Poor,Average,50%,174.0,Refurbished,EliteBook,4GB,4.0,GB,,,14.0,3.0,5433.0,13700.0,Low
326163169,HP EliteBook 1040 G5 Intel Core i7 16GB 512GB x360 Touch,45000.0,45000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7.0,HP,EliteBook,16GB,16.0,GB,i7,,14.0,3.0,15000.0,0.0,High
8354829,"HP ProBook X360 11 G2 Core I5 8GB 256GB SSD 7th Generation, 11.6 Inches Touchscreen 2 In 1 Refurbished Laptop",26000.0,25599.0,18%,6 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ALLOYS HUB,Average,Excellent,Very Poor,58%,32.0,HP,ProBook,8GB,8.0,GB,,,14.0,1.0,26000.0,-401.0,Mid
9553961,"HP EliteBook 820 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, 6 Months WRTY",26000.0,70000.0,77%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Computer Spot Kenya,Excellent,Excellent,Average,86%,32.0,HP,EliteBook,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,44000.0,Mid
132457343,,16750.0,20000.0,16%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,,,8GB,8.0,,,,14.0,3.0,5583.333333333333,3250.0,Low
326558178,Lenovo  Thinkpad T14 Intel Core I5 10th Gen 8gb Ram 256gb SSD 14 Inch FHD  Refurbished,25000.0,45000.0,44%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ARIZONA VILLA COMPUTERS,Very Poor,Excellent,Unknown,64%,47.0,Lenovo,Thinkpad,8GB,8.0,,,,14.0,1.0,25000.0,20000.0,Mid
321245273,"HP EliteBook 830 G6 Core I5-8th Gen-8GB Ram- 256GB SSD- Refurbished- 13.3""-Silver-Win 11 Ultra-Slim (6 Months WRTY)",27500.0,35000.0,21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Gloresian Limited,Excellent,Excellent,Excellent,100%,3.0,HP,EliteBook,8GB,8.0,GB,,,14.0,5.0,5500.0,7500.0,Mid
312651185,Lenovo Refurbished ThinkPad X1 Yoga X360 Core I7 8GB 512GB SSD 8th Gen 14 Inch FHD Touchscreen,40500.0,55000.0,26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH TECHNOLOGIES,Good,Excellent,Good,90%,12.0,Lenovo,Refurbished,8GB,8.0,GB,,,14.0,4.0,10125.0,14500.0,High
326422553,"Lenovo ThinkPad T14s -11th Gen-Core i5 -16GB RAM -256GB SSD -Refurbished -Black-Win 11 Pro-14""",34999.0,40000.0,13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,Lenovo,ThinkPad,16GB,16.0,GB,i5,,14.0,4.0,8749.75,5001.0,Mid
325918207,Lenovo  Refurbished ThinkPad X1 Yoga X360 Core I7 16GB 512GB SSD 8th Gen 14 Inch FHD Touchscreen Laptop  (6 Months WRTY),49599.0,55000.0,10%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10.0,Lenovo,Refurbished,16GB,16.0,GB,,,14.0,4.0,12399.75,5401.0,High
247619214,Apple Refurbished MacBook Pro 13 2017 Core i5 8GB RAM 256GB SSD 13.3 Inch Retina Display A1708 Mac OSx  Laptop (6 Months WRTY),47400.0,70000.0,32%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Kentouch Kenya,Excellent,Excellent,Excellent,98%,286.0,Apple,Refurbished,8GB,8.0,GB,i5,Mac,14.0,5.0,9480.0,22600.0,High
325856807,HP Refurbrished ProBook 640 Intel Core i5 8th Gen 16GB RAM 256GB SSD 14 Inch HD Display windows 11 pro installed plus complete charger and free wireless mouse,26500.0,28000.0,5%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,NEILEY TECHNOLOGGIES,Average,Excellent,Good,80%,2.0,HP,Refurbrished,16GB,16.0,GB,i5,,14.0,4.0,6625.0,1500.0,Mid
326644285,"Lenovo ThinkPad T450/S, Core i5 HDD 500GB RAM 8gb 14 inches Refurbished - Black",17499.0,21999.0,20%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES SHOP,Good,Excellent,Good,90%,76.0,Lenovo,ThinkPad,500GB,500.0,GB,i5,,14.0,4.0,4374.75,4500.0,Low
325683438,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 12GB DDR4 Hard drive- 512gb  SSD Storage Display-14""  FHD  Color- SILVER",33249.0,40000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,12GB,12.0,GB,i5,,14.0,2.0,16624.5,6751.0,Mid
326199293,"HP 16GB RAM 256GB SSD Storage, EliteBook 820  Intel Core I5 Slim Ultrabook Refurbished Laptop, Windows 11 PRO Activated",18999.0,25500.0,25%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123.0,HP,16GB,16GB,16.0,GB,,Windows 11,14.0,3.0,6333.0,6501.0,Low
312669187,"Lenovo IdeaPad 1 14IAU7, 14"" HD Display, Core I3-1215U, 4GB DDR4-3200 RAM, 256GB SSD PCIe, Intel® UHD Graphics, Windows 11 Home.",45000.0,45000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170.0,Lenovo,IdeaPad,4GB,4.0,GB,,Windows 11,14.0,4.0,11250.0,0.0,High
8602083,,26000.0,30000.0,37%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SHOPPING HUB,,,Unknown,,2.0,,,8GB,8.0,,,,14.0,1.0,26000.0,4000.0,Mid
314947454,HP Super Clean Ex Uk Elite Dragonfly Notebook PC x360 Intel Core i5 8th Gen 8GB RAM 256GB SSD 13.3 Inch FHD Touchscreen Display,43000.0,45000.0,4%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,HP,Super,8GB,8.0,GB,i5,,14.0,4.0,10750.0,2000.0,High
325683252,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 12GB DDR4 Hard drive- 256gb  SSD Storage Display-14""  FHD  Color- SILVER + Laptop bag",30399.0,40000.0,24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,12GB,12.0,GB,i5,,14.0,2.0,15199.5,9601.0,Mid
324904370,"HP  8GB RAM 256GB HDD Refurbished Elitebook 840 Core I5, Slim -14"", Black win 11",18000.0,25000.0,28%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,HP,8GB,8GB,8.0,GB,,,14.0,4.0,4500.0,7000.0,Low
325367830,"HP 15s, Intel Celeron N4120, 4GB RAM, 256GB SSD, 15.6"" HD Display, Windows 11 Pro, Silver",38999.0,40000.0,3%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techovant Solutions Limited,Good,Very Poor,Good,68%,1583.0,HP,"15s,",4GB,4.0,GB,N4120,Windows 11,14.0,4.0,9749.75,1001.0,High
325673502,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 8GB DDR4  Windows 11 pro 64 bit office 2021 activated Hard drive- 512GB SSD Display-14""  FH Color- SILVER  +Wired mouse",29924.0,38000.0,21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,8GB,8.0,GB,i5,Windows 11,14.0,2.0,14962.0,8076.0,Mid
326071873,"HP Refurbished Folio 9480/70m - 14"" Core I5 RAM 8GB HDD 500GB Windows 10 Silver & Black (6 Months WRTY)",16499.0,21999.0,25%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES,Good,Very Poor,Good,60%,164.0,HP,Refurbished,8GB,8.0,GB,,Windows 10,14.0,4.0,4124.75,5500.0,Low
215424345,"HP  EliteBook 820 Core I5, 16GB RAM 500GB HDD -12.5inch , Black Refurbished Windows 10",17400.0,29500.0,41%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,HP,EliteBook,16GB,16.0,GB,,Windows 10,12.5,3.0,5800.0,12100.0,Low
316575708,"Lenovo ThinkPad T14s -10th Gen-TouchScreen-Core I5 16GB RAM -256GB SSD -Black-Win 11 Pro-14""",35999.0,45000.0,20%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mictouch Technology Limited,Excellent,Poor,Good,74%,553.0,Lenovo,ThinkPad,16GB,16.0,GB,,,14.0,4.0,8999.75,9001.0,High
325754450,"Lenovo  ThinkPad X280 Intel Core i5 8th generation 8GB RAM 512GB SSD 12.5"" FHD IPS Display Refurbished Windows 11 Pro 64bit Office 2021   +  Laptop bag",26499.0,30000.0,12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,Windows 11,14.0,2.0,13249.5,3501.0,Mid
325562750,Lenovo  Refurbished THINKPAD T480 Intel Core i5-8th Gen 16GB RAM 256GB SSD Windows 11 pro Installed + Free wireless mouse,24999.0,38000.0,34%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149.0,Lenovo,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,2.0,12499.5,13001.0,Mid
325845288,HP  Refurbished Dragonfly Core I5 8th Gen 8GB RAM 256GB SSD X360,41000.0,46000.0,11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,10250.0,5000.0,High
325659394,"HP Refurbished Probook X360 Convertible  11.6"" TOUCH SCREEN  Corei5 8GB RAM 256GB SSD Win 11",21400.0,25000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH SHOPIT,Excellent,Excellent,Excellent,98%,16.0,HP,Refurbished,8GB,8.0,GB,i5,,14.0,5.0,4280.0,3600.0,Mid
326139179,HP EliteBook 820 G1 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished 6months Warranty,19050.0,25000.0,24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,FIVE STAR SELLER,Good,Excellent,Good,88%,9.0,HP,EliteBook,8GB,8.0,GB,,,14.0,4.0,4762.5,5950.0,Low
9528397,"HP Elitebook 840 G4 Intel Core I7 7Th Gen,16GB Ram,512GB SSD-Refurbished, 6 Months WRTY",26000.0,43000.0,33%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH DG,Good,Very Poor,Average,52%,25.0,HP,Elitebook,16GB,16.0,GB,,,14.0,3.0,8666.666666666666,17000.0,Mid
8354868,"DELL Latitude 7280 6th Gen-Core I5-8GB Ram-256GB SSD-Refurbished- 13""-Black-Win 10 (6 Months WRTY)",26000.0,30000.0,46%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MOBI STORES,Excellent,Average,Good,80%,41.0,DELL,Latitude,8GB,8.0,GB,,,14.0,4.0,6500.0,4000.0,Mid
8841587,"HP Refurbished Revolve 810 Core I5 12GB RAM, 256GB SSD, 11.6""- Sliver",26000.0,28000.0,7%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,WAISY,,,Unknown,,6.0,HP,Refurbished,12GB,12.0,GB,,,14.0,1.0,26000.0,2000.0,Mid
9952751,"Apple MacBook Pro 13"" Core I5 2.5GHz 8GB RAM, 750GB HDD (2012) Silver Refurbished",35800.0,44760.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,WAISY,,,Unknown,,6.0,Apple,MacBook,8GB,8.0,GB,,Mac,14.0,1.0,35800.0,8960.0,High
