laptop_id,name,price,price_before_discount,discount_pct,status,delivery_to_nairobi,seller,seller_shipping_speed,seller_quality-score,seller_customer_rating,seller_score,seller's_followers,scraped_at
325754388,"Lenovo  ThinkPad X280 Intel Core i5 8th generation 8GB RAM 512GB SSD 12.5"" FHD IPS Display Refurbished Windows 11 Pro 64bit Office 2021","KSh 26,000","KSh 30,000",13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-27 03:53:47
316028026,DELL Refurbished Latitude 7280 Core I5 16GB RAM 512GB SSD 6th Gen 12.5 Inch Ultrabook Slim Laptop,"KSh 23,274","KSh 30,000",22%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Tech Laptops,Excellent,Excellent,Excellent,98%,17,2026-01-27 03:53:49
313147517,"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256GB -14"", Sliver (6 Months WRTY)","KSh 22,000","KSh 35,000",37%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9,2026-01-27 03:53:50
166820804,"Lenovo Refurbished 8GB RAM, 500GB Hard Disk, X131e 12.5'' Screen Display, HDMI Port & Bluetooth, Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger + Free Wireless Mouse + Free Extension","KSh 17,500","KSh 19,000",8%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208,2026-01-27 03:53:52
314852792,HP REFURBISHED Elitebook 1030 8th Generation G4 Intel Core I5 8gb Ram Memory 256gb Ssd 13.3 Inches Touch Screen And X360,"KSh 41,999","KSh 50,000",16%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,,98%,3,2026-01-27 03:54:53
1556280,"Refurbished Elitebook 840 G3 6th Gen , Core I5, 16GB RAM- SSD 512GB -14"", Sliver","KSh 27,000","KSh 37,000",27%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56,2026-01-27 03:54:54
8278627,"Lenovo Yoga 260 Touchscreen - Core I5 8GB RAM - 256GB SSD 6th Gen-,X360 12.5"", 6 Months WRTY",,"KSh 38,000",39%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-27 03:54:56
9527077,"Apple Refurbished MacBook Pro 13''(2012)16 GB RAM, 1TB HARDISK Storage, Macbook Operating System Installed, Office Installed,Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",,"KSh 34,000",16%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Cray Computer Technologies,Good,Excellent,Very Poor,66%,11,2026-01-27 03:54:58
309138772,"Lenovo Thinkpad X1 Carbon G4, Core I5, 6th Gen, 8gb RAM, 256SSD, 14 Inches -BLACK","KSh 40,000",,,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Kurunzi Tech,,,,,1,2026-01-27 03:57:59
260821656,"HP EliteBook 820 G3 Intel Core I5 16GB-256GB SSD 6th Gen Refurbished Silver-13"" Windows 10 Pro 64bit Office Activated + Free Wireless Rechargeable Mouse","KSh 23,499","KSh 35,000",33%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 03:58:00
171606952,HP Elitebook 840 G1 4GB RAM 500GB Storage Refurbished Intel Core I5,"KSh 16,299","KSh 25,000",35%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79,2026-01-27 03:58:02
1556296,HP EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I5 6th Gen Win 10 Ultraslim Laptop Silver (6 Months WRTY),,"KSh 38,000",40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Kentouch Kenya,Excellent,Excellent,Excellent,98%,286,2026-01-27 03:58:03
325342623,"Lenovo Refurbished EX-UK ThinkPad L15 Gen2, Intel Core i3 11th Gen, 8 GB RAM, 256 GB SSD, 15.6"" FHD (1920 x 1080)","KSh 26,500",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-27 03:59:04
316897589,"HP EliteBook 820 G1 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, (6 Months WRTY) + Wireless Mouse","KSh 16,624","KSh 22,000",24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-27 03:59:05
325581520,HP Refurbished ProBook 630 G8 Core i5,"KSh 33,000","KSh 36,000",8%,6 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Tehillah Distributors,Very Poor,Excellent,Good,68%,10,2026-01-27 03:59:06
288275194,"Lenovo Refurbshed Thinkpad T470S Core I5 16GB Ram 256GB SSD, 6th Generation 14 Inches","KSh 24,899","KSh 32,000",22%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79,2026-01-27 03:59:07
325635072,"Lenovo Refurbished ThinkPad Yoga 260 x360 Core i5 6th gen 8GB 256GB SSD, 13.3 Inches Touchscreen With stylus pen","KSh 22,800","KSh 30,000",24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lola Tech,Good,Excellent,Average,84%,4,2026-01-27 03:59:08
279953347,"HP  ProBook X360 11 G2 core i5 8GB 256GB SSD 7th generation, 11.6 Inches Touchscreen 2 in 1 refurbished laptop windows 11 pro installed and activated  plus complete charger","KSh 26,000",,,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DISKTECH,Average,Very Poor,Excellent,52%,37,2026-01-27 04:00:08
324984870,HP  Refurbished EliteBook 830 G7 Core i7 16GB 512GB SSD 10th Gen 13.3 Inch FHD Touchscreen Laptop + Laptop Stand,"KSh 45,999","KSh 50,000",8%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 04:00:10
319447028,HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD Silver-12.6 Inch Refurbished,"KSh 22,000","KSh 25,000",12%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130,2026-01-27 04:00:11
604798,,,"KSh 46,999",63%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160,2026-01-27 04:00:12
325381641,"HP Refurbished Elitebook 840 G6, Core I5, 8GB Ram, 256SSD","KSh 27,999","KSh 29,799",6%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TopLink Technologies,,,,,60,2026-01-27 04:02:13
305068714,"Great Wall 14 SE Pro - Performance Laptop Computers, Core N100, 8GB RAM, 256GB SSD, Win11","KSh 32,999","KSh 42,500",22%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pretty Cottage,Excellent,Excellent,Average,86%,10,2026-01-27 04:02:14
275567542,"Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 500 GB HDD 12.5'' Black, 6 Months WRTY Windows 10 pro installed Office 2019 activated + 32GB SANDISK FLASH DISK","KSh 15,499","KSh 25,000",38%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 04:02:15
326111904,"Lenovo Lenovo__ ThinkPad T490s Touchscreen Core I5 -8th Gen-16GB RAM-256GB SSD-Refurbished 14""-Black-Win 11 (6 Months WRTY)","KSh 33,999","KSh 45,999",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEEWORLD TECHNOLOGIES,Good,Excellent,Poor,78%,3,2026-01-27 04:02:16
322067313,HP Refurbished EliteBook 840 G5 Core I7 8GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop (6 Months WRTY) + WIRELESS MOUSE,"KSh 38,999","KSh 45,000",13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 04:02:17
326325177,"Lenovo -Lenovo --ThinkPad T450, Core i5 SSD 256GB RAM 8gb 14 inches refurbrished","KSh 20,999","KSh 35,999",42%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEEWORLD TECHNOLOGIES,Good,Excellent,Poor,78%,3,2026-01-27 04:02:18
176537747,"Lenovo ThinkPad X260 Intel Core I7 8GB RAM 256GB SSD, 12.5 Inches Display 6th Generation Refurbished Laptop","KSh 28,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Hamez  Technologies,Excellent,Excellent,,98%,52,2026-01-27 04:03:49
326579993,"HP Elite x2 1012 G1 Core M5 8GB RAM 256GB SSD 12.3"" Touch 2-in-1 Detachable Laptop + Stylus Pen - REFURBISHED","KSh 29,999","KSh 30,999",3%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HamnduEnterprise,Average,Excellent,Good,82%,10,2026-01-27 04:03:50
325272631,HP EXUk Elitebook 1030 G3 Core I7 16GB RAM 512GB SSD X360 8th Gen 2-In-1 Convertible 13.3 Touchscreen FHD,"KSh 49,590","KSh 59,000",16%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PC Point KE,Good,Very Poor,Excellent,60%,2,2026-01-27 04:03:51
325586580,HP SUPER CLEAN REFURBISHED EliteBook 840 G7 10th Gen Intel Core i7 Processor 16GB RAM 512GB SSD 14INCH FHD Touchscreen Display,"KSh 44,999","KSh 60,000",25%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20,2026-01-27 04:03:52
326377647,DELL  Refurbished Latitude 3310 Core-i3-8th Gen 8GB RAM 128GB SSD 13.3 inch Display touchscreen,"KSh 17,499",,,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PATECH SUPPLIES,Good,Excellent,Average,84%,145,2026-01-27 04:04:53
8354883,"Lenovo  Refurbished T460s Ultrabook 14"" Display, Intel I5(6th Gen) 2.6GHz, 8GB RAM, 256GB SSD, BLACK, (6 Months WRTY)",,"KSh 31,000",15%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-27 04:04:54
317712155,"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' REFURBISHED","KSh 16,624","KSh 25,000",34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-27 04:04:55
324310363,"EliteBook 840 G6-8th Gen -Core I5, 16GB RAM, 256GB-SSD-Refurbished-14""- Silver-Win","KSh 29,499","KSh 35,999",18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Betty Tech Computers,Good,Very Poor,Average,50%,174,2026-01-27 04:04:56
319412089,"Lenovo ThinkPad L14 Gen 4, Intel Core I5, 8GB RAM, 256GB SSD, Windows 11, 14"" FHD, Black","KSh 39,499","KSh 52,399",25%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10,2026-01-27 04:04:57
326435313,"DELL Refurbished EX-UK Latitude 5420, Intel Core i5 -G7 th Gen, 16GB RAM, 512GB SSD, 14 Inch HD Display, Windows 11 Pro","KSh 40,999","KSh 55,000",25%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149,2026-01-27 04:04:58
325259623,"Elitebook 840 G1 Core I5, 8GB RAM, 256SSD 14INCH REFURBISHED 6 MONTHS WARRANTY","KSh 18,500","KSh 28,000",34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Zetcomcomputers,Excellent,Average,Average,78%,224,2026-01-27 04:04:59
325286597,"Lenovo Celeron 8gb-256gb-dos-14""","KSh 44,000","KSh 50,000",12%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MS COMPUTERS & WHOLESALERS K LIMITED,Excellent,Excellent,Poor,80%,2,2026-01-27 04:05:01
313501898,"Lenovo X270 Intel Core I5-Refurbished-8GB RAM 512GB SSD Windows 10 Pro Laptop, 6 Months WRTY","KSh 22,499","KSh 28,000",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12,2026-01-27 04:05:02
325373136,"HP Lenovo Refurbished Yoga 11e 8GB 256GB SSD-x360 Touch Screen- Intel Celeron WINDOWS 11 PRO ACTIVATED & OFFICE, BASIC SOFTWARE INSTALLED +FREE WIRELESS MOUSE.","KSh 23,999","KSh 30,000",20%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Imports By Sam,Very Poor,Excellent,Excellent,78%,5,2026-01-27 04:05:03
288470229,Lenovo Refurbished THINKPAD T480 Intel Core i5 8GB RAM 256GB SSD 6 months Warranty.,"KSh 26,498","KSh 32,000",17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107,2026-01-27 04:05:04
318204089,HP EliteBook Folio 1040 G1 Intel Core I5 4GB RAM 256GB,"KSh 22,000","KSh 29,000",24%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9,2026-01-27 04:05:05
324248737,HP ProBook x360 435 G8 13.3inch Touchscreen 2 in 1 Notebook AMD Ryzen 7 Pro with Radeon Graphics 5850U 1.9 GHz 16 GB RAM 512 GB SSD Windows 11 Pro 16CPUs (Refurbished),"KSh 48,000","KSh 50,000",4%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48,2026-01-27 04:05:06
321599565,"Lenovo Refurbished Thinkpad X240-Core I5,8GB Ram,500GB HDD Storage 12.5''","KSh 20,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEFORCE,Average,Excellent,Excellent,86%,16,2026-01-27 04:06:07
318448608,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U, 16GB RAM 256GB SSD, 2GB Radeon Graphics, 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop","KSh 32,500","KSh 45,000",28%,7 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wain Collection,Excellent,Very Poor,Good,60%,81,2026-01-27 04:06:08
325261506,HP EliteBook 840 G4 Core I5-7th Gen-8GB RAM 256GB SSD-Refurbished-14-Inches-Win 11 (6 Months WRTY),"KSh 25,000","KSh 37,000",32%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH TECHNOLOGIES,Good,Excellent,Good,90%,12,2026-01-27 04:06:09
245291509,"HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 500GB HDD 6th Gen 12.5"" Ultraslim DOS","KSh 19,900","KSh 29,000",31%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113,2026-01-27 04:06:10
315726744,"EliteBook 840 G6-8th Gen -Core I5, 16GB RAM, 256GB-SSD-Refurbished-14""- Silver-Win","KSh 28,999","KSh 39,999",28%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160,2026-01-27 04:06:11
325226899,"DELL Refurbished EX-UK Latitude 5510 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 10th Gen @ 1.6GHz - 8GB RAM - 256GB SSD","KSh 28,500",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-27 04:07:12
1857553,"Refurbished Thinkpad T470s Core I5, 7th Generation, 8GB Ram 256GB SSD,  14 Inches  (6 Months WRTY)",,"KSh 39,999",40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160,2026-01-27 04:07:13
58420771,"Lenovo ThinkPad X240 Touchscreen 12.5"" Refurbished,Core I7,8GB RAM, 500GB,Win 10 Pro","KSh 35,000","KSh 40,000",13%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Ubuntu Technologies Kenya,Good,Excellent,Average,84%,88,2026-01-27 04:07:14
9385736,,,"KSh 35,000",43%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop_Palace ke,Very Poor,,,,1,2026-01-27 04:08:46
265410099,EliteBook 820 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished,"KSh 24,999","KSh 32,999",24%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Betty Tech Computers,Good,Very Poor,Average,50%,174,2026-01-27 04:08:47
325381642,"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB Ram, 256SSD HDD","KSh 21,800","KSh 24,799",12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TopLink Technologies,,,,,60,2026-01-27 04:10:48
308111646,"HP 8GB Ram, 256 GB SSD, 500GB Hard disk Storage, 14'' Display EliteBook 840 G3 Intel Core i5 6th Gen Refurbished Laptop Bluetooth, Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger + wireless Mouse,Mousepad + Extension","KSh 28,750","KSh 38,000",24%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DigitalSmart  Print,Good,Excellent,Average,84%,17,2026-01-27 04:10:49
276608462,"HP Refurbished EliteBook 820 G2 Core I7 8GB RAM 500GB 5th Gen 12.5"" Ultrabook Laptop","KSh 19,999","KSh 26,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonehub Kenya,Good,Poor,Good,74%,13,2026-01-27 04:10:50
9613044,"HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5"" Touchscreen Ultra Slim Laptop - Silver.",,"KSh 28,999",19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-27 04:10:51
309759556,"Lenovo T460s Ultrabook 14"" Display, Intel I5, 8GB RAM, 256GB SSD, BLACK Refurbished 6Months Warranty.","KSh 17,699","KSh 28,000",37%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MOBI STORES,Excellent,Average,Good,80%,41,2026-01-27 04:10:52
325547556,"HP  Elitebook 840 G2 Intel Core I5 -8GB Ram -256GB SSD-5th Gen-14"" Renewed Win 10","KSh 19,000","KSh 37,000",49%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20,2026-01-27 04:10:53
9540722,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop","KSh 33,000","KSh 40,000",18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149,2026-01-27 04:10:54
325674234,"DELL Refurbished Latitude 7390 2-in-1, Intel Core i5 8th Gen, 256GB SSD 8GB RAM, 13.3"" Touch Screen x360 Convertible Plus a Free Laptop Stand","KSh 30,999","KSh 40,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 04:10:56
316897617,"HP EliteBook 820 G1 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, (6 Months WRTY) + LAPTOP STAND","KSh 16,624","KSh 22,000",24%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-27 04:10:57
325287833,"HP Refurbished EX-UK ProBook 455R G6, AMD Ryzen™ 5 3500U, 15.6"" Full HD, 8GB RAM 256 GB SSD, Windows 11 Pro","KSh 31,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-27 04:11:57
319354962,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop Plus Free Wireless Mouse","KSh 33,499","KSh 40,000",16%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-27 04:11:58
9561129,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 8GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Windows 11 Pro Laptop (6 Months WRTY)",,"KSh 40,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-27 04:12:00
308786382,"HP ProBook X360 11 G4 EE Core i5 8th Gen 8GB RAM 256GB SSD 11.6 Inch Touchscreen Windows 10 Pro MS Office 2021, HDMI, 2 - IN - 1 Convertible Slim Refurbished Laptop","KSh 21,499","KSh 33,000",35%,7 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lian Collections,Excellent,Excellent,,100%,176,2026-01-27 04:12:31
312625648,"HP Refurbished EliteBook 820 G2 Core I7 8GB RAM 500GB 5th Gen 12.5"" Ultrabook Laptop","KSh 19,499","KSh 25,000",22%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12,2026-01-27 04:12:32
297502883,"Lenovo  Thinkpad T470s Refurbished -Core I5 -16GB RAM -512GB SSD-Dos-14""","KSh 30,699","KSh 37,000",17%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,charliehub254,Excellent,Excellent,Average,92%,107,2026-01-27 04:12:33
325610322,"DELL Refurbished Latitude 7250, Core I7, 8Gb RAM. 256Gb SSD, Keyboard Backlit, 13.3Inches","KSh 17,999","KSh 25,000",28%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-27 04:12:34
326286163,Lenovo REFURBISHED YOGA 370 INTEL CORE I5 7TH GENERATION 8GB RAM MEMORY 256GB SSD 14 INCHES WITH WINDOWS ACTIVE TOUCHSCREEN AND X360,"KSh 26,499","KSh 33,999",22%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ZLIT STORES,,,,,1,2026-01-27 04:14:35
324495160,HP Refurbished laptop EliteBook 840 G5 Core I7 16GB 256GB SSD 8th Gen 14 Inch Ultrabook  (6 Months WRTY),"KSh 33,999","KSh 38,000",11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Slimtech System,Very Poor,,Excellent,50%,10,2026-01-27 04:15:06
8354935,HP EliteBook 820 Core I5 4gb RAM HDD 500GB REFURBISHED,"KSh 15,400","KSh 26,999",43%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200,2026-01-27 04:15:07
326248990,HP --HP Elitebook 840 G1 8GB RAM 500GB Storage Refurbished Intel Core I7,"KSh 19,999","KSh 29,999",33%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Trudy Comps,Good,Excellent,,90%,4,2026-01-27 04:15:38
325737854,"HP Refurbished EliteBook 830 G5, Intel Core I5, 13.3"", 256GB SSD, 8GB RAM, Win11, Silver","KSh 27,000","KSh 32,000",16%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pikhub,Excellent,Very Poor,Excellent,66%,3,2026-01-27 04:15:39
326120733,"DELL  Refurbished Latitude 7250, Core I5, 8Gb RAM. 128Gb SSD, Keyboard Backlit, 13.3Inches","KSh 16,075","KSh 19,999",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LapTech Computers systems,Good,Excellent,Excellent,96%,13,2026-01-27 04:15:40
325796679,"HP EliteBook 820 G1 Core I7 1TB  HDD 8GB RAM 12.5"" Slim Laptop, Clean Refurbished.","KSh 19,199","KSh 25,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113,2026-01-27 04:15:41
